ModelID	CellLineName	StrippedCellLineName	CCLEName	OncotreeLineage	OncotreePrimaryDisease	OncotreeSubtype	Gene	GeneEffect
ACH-001652	SKG-II	SKGII	SKGII_ENDOMETRIUM	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma	ULBP5	0.0212351718254876
ACH-001652	SKG-II	SKGII	SKGII_ENDOMETRIUM	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma	ULBP6	-0.0307514817894732
ACH-001688	UM-RC-7	UMRC7	UMRC7_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	MICA	0.117730650787739
ACH-001688	UM-RC-7	UMRC7	UMRC7_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	MICB	-0.0588162438597655
ACH-001688	UM-RC-7	UMRC7	UMRC7_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP1	0.171683914873551
ACH-001688	UM-RC-7	UMRC7	UMRC7_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP2	-0.0491466678097559
ACH-001688	UM-RC-7	UMRC7	UMRC7_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP3	-0.177725031518238
ACH-001688	UM-RC-7	UMRC7	UMRC7_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP4	0.0627070216135648
ACH-001688	UM-RC-7	UMRC7	UMRC7_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP5	-0.0885825627420341
ACH-001688	UM-RC-7	UMRC7	UMRC7_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP6	0.141375634059341
ACH-001765	Rh4	RH4	RH4_SOFT_TISSUE	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	MICA	-0.0468365519502717
ACH-001765	Rh4	RH4	RH4_SOFT_TISSUE	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	MICB	-0.253831318616177
ACH-001765	Rh4	RH4	RH4_SOFT_TISSUE	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	ULBP1	0.00785990397291377
ACH-001765	Rh4	RH4	RH4_SOFT_TISSUE	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	ULBP2	-0.260763353601455
ACH-001765	Rh4	RH4	RH4_SOFT_TISSUE	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	ULBP3	-0.0723949064690295
ACH-001765	Rh4	RH4	RH4_SOFT_TISSUE	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	ULBP4	0.242934447041767
ACH-001765	Rh4	RH4	RH4_SOFT_TISSUE	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	ULBP5	-0.074705974315701
ACH-001765	Rh4	RH4	RH4_SOFT_TISSUE	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	ULBP6	-0.17004380577888
ACH-001838	MGH-ICC12	MGHICC12	ICC12_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	MICA	-0.0976787625637179
ACH-001838	MGH-ICC12	MGHICC12	ICC12_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	MICB	-0.305227702723241
ACH-001838	MGH-ICC12	MGHICC12	ICC12_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	ULBP1	0.0370638917848279
ACH-001838	MGH-ICC12	MGHICC12	ICC12_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	ULBP2	0.0101362283674724
ACH-001838	MGH-ICC12	MGHICC12	ICC12_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	ULBP3	-0.300541124576773
ACH-001838	MGH-ICC12	MGHICC12	ICC12_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	ULBP4	0.0857160588843589
ACH-001838	MGH-ICC12	MGHICC12	ICC12_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	ULBP5	-0.131101915086656
ACH-001838	MGH-ICC12	MGHICC12	ICC12_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	ULBP6	-0.12221237832134
ACH-001844	MGH-ICC4	MGHICC4	ICC4_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	MICA	-0.164362061634023
ACH-001844	MGH-ICC4	MGHICC4	ICC4_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	MICB	-0.100092719150393
ACH-001844	MGH-ICC4	MGHICC4	ICC4_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	ULBP1	-0.0152918548738098
ACH-001844	MGH-ICC4	MGHICC4	ICC4_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	ULBP2	-0.00827028288499257
ACH-001844	MGH-ICC4	MGHICC4	ICC4_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	ULBP3	0.0515548626406834
ACH-001844	MGH-ICC4	MGHICC4	ICC4_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	ULBP4	0.125402670241675
ACH-001844	MGH-ICC4	MGHICC4	ICC4_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	ULBP5	-0.324084986825485
ACH-001844	MGH-ICC4	MGHICC4	ICC4_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	ULBP6	0.1174183482519
ACH-001972	MM473	MM473	MM473_SKIN	Skin	Melanoma	Melanoma	MICA	0.0937983307484492
ACH-001972	MM473	MM473	MM473_SKIN	Skin	Melanoma	Melanoma	MICB	-0.240544174057119
ACH-001972	MM473	MM473	MM473_SKIN	Skin	Melanoma	Melanoma	ULBP1	0.159915372882625
ACH-001972	MM473	MM473	MM473_SKIN	Skin	Melanoma	Melanoma	ULBP2	0.0417777314654662
ACH-001972	MM473	MM473	MM473_SKIN	Skin	Melanoma	Melanoma	ULBP3	-0.103473701958615
ACH-001972	MM473	MM473	MM473_SKIN	Skin	Melanoma	Melanoma	ULBP4	0.215276356346269
ACH-001972	MM473	MM473	MM473_SKIN	Skin	Melanoma	Melanoma	ULBP5	0.0754413071712304
ACH-001972	MM473	MM473	MM473_SKIN	Skin	Melanoma	Melanoma	ULBP6	0.0553242461634289
ACH-002003	A375 SKIN CJ3	A375SKINCJ3	A375_SKIN_CJ3_RESISTANT	Skin	Melanoma	Melanoma	MICA	0.121522130043215
ACH-002003	A375 SKIN CJ3	A375SKINCJ3	A375_SKIN_CJ3_RESISTANT	Skin	Melanoma	Melanoma	MICB	-0.186628581042175
ACH-002003	A375 SKIN CJ3	A375SKINCJ3	A375_SKIN_CJ3_RESISTANT	Skin	Melanoma	Melanoma	ULBP1	0.269449748828565
ACH-002003	A375 SKIN CJ3	A375SKINCJ3	A375_SKIN_CJ3_RESISTANT	Skin	Melanoma	Melanoma	ULBP2	-0.161557504066083
ACH-002003	A375 SKIN CJ3	A375SKINCJ3	A375_SKIN_CJ3_RESISTANT	Skin	Melanoma	Melanoma	ULBP3	0.149192054943661
ACH-002003	A375 SKIN CJ3	A375SKINCJ3	A375_SKIN_CJ3_RESISTANT	Skin	Melanoma	Melanoma	ULBP4	0.540277809905363
ACH-002003	A375 SKIN CJ3	A375SKINCJ3	A375_SKIN_CJ3_RESISTANT	Skin	Melanoma	Melanoma	ULBP5	-0.178377745718103
ACH-002003	A375 SKIN CJ3	A375SKINCJ3	A375_SKIN_CJ3_RESISTANT	Skin	Melanoma	Melanoma	ULBP6	0.0368575427684385
ACH-002004	UACC62 SKIN CJ1	UACC62SKINCJ1	UACC62_SKIN_CJ1_RESISTANT	Skin	Melanoma	Melanoma	MICA	0.244950762869169
ACH-002004	UACC62 SKIN CJ1	UACC62SKINCJ1	UACC62_SKIN_CJ1_RESISTANT	Skin	Melanoma	Melanoma	MICB	-0.122894759244248
ACH-002004	UACC62 SKIN CJ1	UACC62SKINCJ1	UACC62_SKIN_CJ1_RESISTANT	Skin	Melanoma	Melanoma	ULBP1	0.0488023703598847
ACH-002004	UACC62 SKIN CJ1	UACC62SKINCJ1	UACC62_SKIN_CJ1_RESISTANT	Skin	Melanoma	Melanoma	ULBP2	0.127737420555736
ACH-002004	UACC62 SKIN CJ1	UACC62SKINCJ1	UACC62_SKIN_CJ1_RESISTANT	Skin	Melanoma	Melanoma	ULBP3	-0.335475974316823
ACH-002004	UACC62 SKIN CJ1	UACC62SKINCJ1	UACC62_SKIN_CJ1_RESISTANT	Skin	Melanoma	Melanoma	ULBP4	-0.106993459331884
ACH-002004	UACC62 SKIN CJ1	UACC62SKINCJ1	UACC62_SKIN_CJ1_RESISTANT	Skin	Melanoma	Melanoma	ULBP5	-0.371337591012303
ACH-002004	UACC62 SKIN CJ1	UACC62SKINCJ1	UACC62_SKIN_CJ1_RESISTANT	Skin	Melanoma	Melanoma	ULBP6	0.168207623497554
ACH-002042	T3M-5	T3M5	T3M5_THYROID	Head and Neck	Head and Neck Squamous Cell Carcinoma	Head and Neck Squamous Cell Carcinoma	MICA	0.117548728084576
ACH-002042	T3M-5	T3M5	T3M5_THYROID	Head and Neck	Head and Neck Squamous Cell Carcinoma	Head and Neck Squamous Cell Carcinoma	MICB	-0.314278887871278
ACH-002042	T3M-5	T3M5	T3M5_THYROID	Head and Neck	Head and Neck Squamous Cell Carcinoma	Head and Neck Squamous Cell Carcinoma	ULBP1	0.0463825007609015
ACH-002042	T3M-5	T3M5	T3M5_THYROID	Head and Neck	Head and Neck Squamous Cell Carcinoma	Head and Neck Squamous Cell Carcinoma	ULBP2	-0.00841069777856551
ACH-002042	T3M-5	T3M5	T3M5_THYROID	Head and Neck	Head and Neck Squamous Cell Carcinoma	Head and Neck Squamous Cell Carcinoma	ULBP3	0.0343268615264172
ACH-002042	T3M-5	T3M5	T3M5_THYROID	Head and Neck	Head and Neck Squamous Cell Carcinoma	Head and Neck Squamous Cell Carcinoma	ULBP4	0.16904581160027
ACH-002042	T3M-5	T3M5	T3M5_THYROID	Head and Neck	Head and Neck Squamous Cell Carcinoma	Head and Neck Squamous Cell Carcinoma	ULBP5	0.0473017281188543
ACH-002042	T3M-5	T3M5	T3M5_THYROID	Head and Neck	Head and Neck Squamous Cell Carcinoma	Head and Neck Squamous Cell Carcinoma	ULBP6	0.0615777232655076
ACH-002077	Lu-165	LU165	LU165_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	MICA	-0.129795733802841
ACH-002077	Lu-165	LU165	LU165_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	MICB	-0.243728394916229
ACH-002077	Lu-165	LU165	LU165_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP1	0.0294401912912256
ACH-002077	Lu-165	LU165	LU165_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP2	0.210165404855944
ACH-002077	Lu-165	LU165	LU165_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP3	-0.0970538702904624
ACH-002077	Lu-165	LU165	LU165_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP4	0.254700060122236
ACH-002077	Lu-165	LU165	LU165_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP5	-0.0311520408171686
ACH-002077	Lu-165	LU165	LU165_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP6	-0.0476006966165037
ACH-002084	MMAc	MMAC	MMAC_SKIN	Skin	Melanoma	Melanoma	MICA	-0.00828724583310032
ACH-002084	MMAc	MMAC	MMAC_SKIN	Skin	Melanoma	Melanoma	MICB	-0.219776965786562
ACH-002084	MMAc	MMAC	MMAC_SKIN	Skin	Melanoma	Melanoma	ULBP1	0.128752461784888
ACH-002084	MMAc	MMAC	MMAC_SKIN	Skin	Melanoma	Melanoma	ULBP2	-0.154415717163472
ACH-002084	MMAc	MMAC	MMAC_SKIN	Skin	Melanoma	Melanoma	ULBP3	-0.158623390703626
ACH-002084	MMAc	MMAC	MMAC_SKIN	Skin	Melanoma	Melanoma	ULBP4	0.175829528431102
ACH-002084	MMAc	MMAC	MMAC_SKIN	Skin	Melanoma	Melanoma	ULBP5	0.0603588719677267
ACH-002084	MMAc	MMAC	MMAC_SKIN	Skin	Melanoma	Melanoma	ULBP6	-0.0331121200785975
ACH-002210	ARH-77	ARH77	ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Non-Cancerous	Immortalized Blood	MICA	0.191301567168333
ACH-002210	ARH-77	ARH77	ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Non-Cancerous	Immortalized Blood	MICB	-0.0940155889135926
ACH-002210	ARH-77	ARH77	ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Non-Cancerous	Immortalized Blood	ULBP1	-0.0514472460390082
ACH-002210	ARH-77	ARH77	ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Non-Cancerous	Immortalized Blood	ULBP3	-0.0428071879528137
ACH-002210	ARH-77	ARH77	ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Non-Cancerous	Immortalized Blood	ULBP4	0.0864350222197171
ACH-002250	JHU-022	JHU022	JHU022_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Larynx Squamous Cell Carcinoma	MICA	0.0586997256637383
ACH-002250	JHU-022	JHU022	JHU022_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Larynx Squamous Cell Carcinoma	MICB	-0.336670405519035
ACH-002250	JHU-022	JHU022	JHU022_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Larynx Squamous Cell Carcinoma	ULBP1	0.293253661539792
ACH-002250	JHU-022	JHU022	JHU022_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Larynx Squamous Cell Carcinoma	ULBP3	-0.0450025411158092
ACH-002250	JHU-022	JHU022	JHU022_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Larynx Squamous Cell Carcinoma	ULBP4	0.221934674883489
ACH-002278	NB10	NB10	NB10_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	MICA	-0.0115051262652218
ACH-002278	NB10	NB10	NB10_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	MICB	-0.75112808658488
ACH-002278	NB10	NB10	NB10_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	ULBP1	0.323698157750236
ACH-002278	NB10	NB10	NB10_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	ULBP3	0.0638893936279606
ACH-002278	NB10	NB10	NB10_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	ULBP4	-0.00334418609465512
ACH-002399	21NT	21NT	21NT_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	MICA	-0.0897887468530446
ACH-002399	21NT	21NT	21NT_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	MICB	-0.274263189234589
ACH-002399	21NT	21NT	21NT_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	ULBP1	0.110298311040614
ACH-002399	21NT	21NT	21NT_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	ULBP2	-0.136124720768693
ACH-002399	21NT	21NT	21NT_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	ULBP3	0.184998267289515
ACH-002399	21NT	21NT	21NT_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	ULBP4	0.0635168099446036
ACH-002399	21NT	21NT	21NT_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	ULBP5	0.0643574063784026
ACH-002399	21NT	21NT	21NT_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	ULBP6	-0.0964881543656897
ACH-002464	RPE1-ss6	RPE1SS6	RPE1SS6_ENGINEERED	Eye	Non-Cancerous	Immortalized Epithelial Cells, Retinal	MICA	0.0894357687126127
ACH-002464	RPE1-ss6	RPE1SS6	RPE1SS6_ENGINEERED	Eye	Non-Cancerous	Immortalized Epithelial Cells, Retinal	MICB	-0.196729073137813
ACH-002464	RPE1-ss6	RPE1SS6	RPE1SS6_ENGINEERED	Eye	Non-Cancerous	Immortalized Epithelial Cells, Retinal	ULBP1	0.0525571175611196
ACH-002464	RPE1-ss6	RPE1SS6	RPE1SS6_ENGINEERED	Eye	Non-Cancerous	Immortalized Epithelial Cells, Retinal	ULBP2	0.21383678929345
ACH-002464	RPE1-ss6	RPE1SS6	RPE1SS6_ENGINEERED	Eye	Non-Cancerous	Immortalized Epithelial Cells, Retinal	ULBP3	0.0488036583973125
ACH-002464	RPE1-ss6	RPE1SS6	RPE1SS6_ENGINEERED	Eye	Non-Cancerous	Immortalized Epithelial Cells, Retinal	ULBP4	0.130403820969579
ACH-002464	RPE1-ss6	RPE1SS6	RPE1SS6_ENGINEERED	Eye	Non-Cancerous	Immortalized Epithelial Cells, Retinal	ULBP5	0.0398110468031442
ACH-002464	RPE1-ss6	RPE1SS6	RPE1SS6_ENGINEERED	Eye	Non-Cancerous	Immortalized Epithelial Cells, Retinal	ULBP6	-0.078312204986857
ACH-002511	M104325	M104325	M140325_SKIN	Skin	Melanoma	Melanoma	MICA	0.0456224483164645
ACH-002511	M104325	M104325	M140325_SKIN	Skin	Melanoma	Melanoma	MICB	-0.187663909565201
ACH-002511	M104325	M104325	M140325_SKIN	Skin	Melanoma	Melanoma	ULBP1	0.0643546431182222
ACH-002511	M104325	M104325	M140325_SKIN	Skin	Melanoma	Melanoma	ULBP2	0.0873962500403038
ACH-002511	M104325	M104325	M140325_SKIN	Skin	Melanoma	Melanoma	ULBP3	0.128798529084509
ACH-002511	M104325	M104325	M140325_SKIN	Skin	Melanoma	Melanoma	ULBP4	0.135284413120051
ACH-002511	M104325	M104325	M140325_SKIN	Skin	Melanoma	Melanoma	ULBP5	0.00399639471520806
ACH-002511	M104325	M104325	M140325_SKIN	Skin	Melanoma	Melanoma	ULBP6	-0.0758324079761002
ACH-002650	ETCC-016	ETCC016	ETCC016_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	MICA	0.014231972811794
ACH-002650	ETCC-016	ETCC016	ETCC016_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	MICB	-0.296859080030842
ACH-002650	ETCC-016	ETCC016	ETCC016_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP1	0.162498971707789
ACH-002650	ETCC-016	ETCC016	ETCC016_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP2	-0.096358028682186
ACH-002650	ETCC-016	ETCC016	ETCC016_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP3	-0.0100405254087408
ACH-002650	ETCC-016	ETCC016	ETCC016_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP4	0.208361405490123
ACH-002650	ETCC-016	ETCC016	ETCC016_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP5	-0.0209184148137135
ACH-002650	ETCC-016	ETCC016	ETCC016_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP6	-0.123942140945471
ACH-002672	MAPAC-HS-77	MAPACHS77	MAPACHS77_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	MICA	-0.0192858544231332
ACH-002672	MAPAC-HS-77	MAPACHS77	MAPACHS77_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	MICB	-0.170680806474368
ACH-002672	MAPAC-HS-77	MAPACHS77	MAPACHS77_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP1	0.124300488877874
ACH-002672	MAPAC-HS-77	MAPACHS77	MAPACHS77_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP2	-0.072808757030648
ACH-002672	MAPAC-HS-77	MAPACHS77	MAPACHS77_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP3	-0.0529357636391372
ACH-002672	MAPAC-HS-77	MAPACHS77	MAPACHS77_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP4	0.175918069799765
ACH-002672	MAPAC-HS-77	MAPACHS77	MAPACHS77_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP5	-0.103900030485439
ACH-002672	MAPAC-HS-77	MAPACHS77	MAPACHS77_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP6	-0.0791112377867186
ACH-002780	NCC-ES1-C1	NCCES1C1	NCCES1C1_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	MICA	0.325640238606502
ACH-002780	NCC-ES1-C1	NCCES1C1	NCCES1C1_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	MICB	0.0158482271249014
ACH-002780	NCC-ES1-C1	NCCES1C1	NCCES1C1_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	ULBP1	-0.0393946891769025
ACH-002780	NCC-ES1-C1	NCCES1C1	NCCES1C1_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	ULBP2	0.293948314452129
ACH-002780	NCC-ES1-C1	NCCES1C1	NCCES1C1_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	ULBP3	-0.0443689010719807
ACH-002780	NCC-ES1-C1	NCCES1C1	NCCES1C1_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	ULBP4	0.215672135513029
ACH-002780	NCC-ES1-C1	NCCES1C1	NCCES1C1_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	ULBP5	0.0851143906787116
ACH-002780	NCC-ES1-C1	NCCES1C1	NCCES1C1_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	ULBP6	-0.00569744372604548
ACH-003273	CHRF-288-11	CHRF28811	""	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	MICA	0.0422718947057547
ACH-003273	CHRF-288-11	CHRF28811	""	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	MICB	-0.126992054606183
ACH-003273	CHRF-288-11	CHRF28811	""	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	ULBP1	0.148573687411759
ACH-003273	CHRF-288-11	CHRF28811	""	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	ULBP2	-0.125709064324496
ACH-003273	CHRF-288-11	CHRF28811	""	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	ULBP3	0.185205538575395
ACH-003273	CHRF-288-11	CHRF28811	""	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	ULBP4	0.11151396534974
ACH-003573							MICA	0.0687036215252753
ACH-003573							MICB	-0.262078124029926
ACH-003573							ULBP1	-0.161830275730563
ACH-003573							ULBP2	0.072330091622971
ACH-003573							ULBP3	-0.0279421572677192
ACH-003573							ULBP4	0.227085148695552
ACH-000001	NIH:OVCAR-3	NIHOVCAR3	NIHOVCAR3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	MICA	0.0888518261343215
ACH-000001	NIH:OVCAR-3	NIHOVCAR3	NIHOVCAR3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	MICB	0.242330993137439
ACH-000001	NIH:OVCAR-3	NIHOVCAR3	NIHOVCAR3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	ULBP1	0.103280899710026
ACH-000001	NIH:OVCAR-3	NIHOVCAR3	NIHOVCAR3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	ULBP3	-0.00929582515592256
ACH-000001	NIH:OVCAR-3	NIHOVCAR3	NIHOVCAR3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	ULBP4	0.239776215076419
ACH-000009	C2BBe1	C2BBE1	C2BBE1_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	MICA	-0.0462478396518192
ACH-000009	C2BBe1	C2BBE1	C2BBE1_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	MICB	-0.233257615908743
ACH-000009	C2BBe1	C2BBE1	C2BBE1_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP1	0.211347508945242
ACH-000009	C2BBe1	C2BBE1	C2BBE1_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP2	-0.265673545203666
ACH-000009	C2BBe1	C2BBE1	C2BBE1_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP3	0.0465227005535058
ACH-000009	C2BBe1	C2BBE1	C2BBE1_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP4	0.123707312743781
ACH-000009	C2BBe1	C2BBE1	C2BBE1_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP5	-0.0168776909723809
ACH-000009	C2BBe1	C2BBE1	C2BBE1_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP6	0.0435719976707052
ACH-000014	Hs 294T	HS294T	HS294T_SKIN	Skin	Melanoma	Melanoma	MICA	0.0765549049664576
ACH-000014	Hs 294T	HS294T	HS294T_SKIN	Skin	Melanoma	Melanoma	MICB	-0.235523988616481
ACH-000014	Hs 294T	HS294T	HS294T_SKIN	Skin	Melanoma	Melanoma	ULBP1	0.271152458486547
ACH-000014	Hs 294T	HS294T	HS294T_SKIN	Skin	Melanoma	Melanoma	ULBP2	-0.14062652639617
ACH-000014	Hs 294T	HS294T	HS294T_SKIN	Skin	Melanoma	Melanoma	ULBP3	0.0571036613508765
ACH-000014	Hs 294T	HS294T	HS294T_SKIN	Skin	Melanoma	Melanoma	ULBP4	0.216616156407908
