SYMBOL,D1_UTD,D2_UTD,D3_UTD,D1_NKG2D,D2_NKG2D,D3_NKG2D,D1_N_1012,D2_N_1012,D3_N_1012,D1_NZ,D2_NZ,D3_NZ,D1_NZ_10,D3_NZ_10,D1_N_10Z,D2_N_10Z,D3_N_10Z
RPS14P1,0,49.775,23.36,0,10.124,22.291,0,25.401,15.271,0,9.128,20.476,0,17.523,0,8.148,23.464
RPS14P10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS14P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS14P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP1,1,4.001,1,1,1,1,1,2.001,1,0,0,0,0,0,0,0,2.001
RPS15AP11,0,1,1,0,0,1,0,0,2,0,0,4,0,2,0,0,1
RPS15AP12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RPS15AP13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP14,1,1,0,0,0,0,0,0,1,0,1,2,0,0,1,0,4
RPS15AP15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP16,2,2,0,3,1,0,2,0,0,0,1,0,18,2,0,0,0
RPS15AP17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
RPS15AP19,0,1,0,1,0,0,0,0,0,0,0,1.001,0,0,0,0,0
RPS15AP20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RPS15AP24,4,25.002,17.001,3,8,10.001,7,9,7,3,9,5.001,2,4,3.001,0,9.001
RPS15AP25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
RPS15AP29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP35,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
RPS15AP36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RPS15AP39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RPS15AP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP6,0,0,0,2,0,0,0,0,0,0,2,0,8,7,0,1,0
RPS15AP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RPS15P1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0
RPS15P2,0,1,0,0,0,1,0,0,0,0,0,2.001,0,0,1,2,2
RPS15P4,33.458,69.968,48.829,7.171,56.981,44.188,30.48,24.708,29.644,45.199,22.227,54.951,11.406,87.112,14.104,21.98,86.9
RPS15P5,0,0,0,0,0,0,0,0,0,0,1,0,0,3.003,0,1.001,2.001
RPS15P6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RPS15P7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4
RPS15P8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15P9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS16,60050.03600000001,98341.53999999998,63212.611999999994,34353.472,63414.89099999999,71362.48300000001,42433.504,50040.632,54386.746999999996,50183.08,24146.872999999996,47947.700999999994,25165.341,79128.75499999999,18807.32,18789.923,111362.32099999998
RPS16P1,2,4.002,8.84,5,4.001,13.009,5.008,5.003,8.006,3.003,1,5.007,3.001,7.007,8.007,4.002,5.005
RPS16P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS16P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS16P4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RPS16P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS16P7,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,1
RPS16P8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS17P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS17P10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS17P11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS17P12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS17P13,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
RPS17P15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS17P16,0,2.001,1,0,1,3.001,2.002,0,0,0,0,0,0,1.001,1.001,0,2.001
RPS17P17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS17P2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
RPS17P3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
RPS17P5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RPS17P6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
RPS17P7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RPS18,50657.698,86932.628,62325.80100000001,34178.15699999999,67369.871,74918.27799999999,35841.33599999999,52677.021,51402.492000000006,43521.86,19316.827,44764.385,20164.979,76418.80599999998,16502.926999999996,15890.471,106448.17500000002
RPS18P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS18P10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RPS18P11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS18P12,0,0,2,0,0,2,1,0,0,1,0,0,0,1,0,0,0
RPS18P13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS18P14,0,1,1,0,0,0,1,0,1,0,0,3,0,3,1,2,2
RPS18P2,0,1,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0
RPS18P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS18P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS18P5,5.046,11.203,8.159,2.008,7.141,11.212,5.097,10.208,3.045,6.108,1.01,7.163,1.004,9.241,4.08,2.036,17.374
RPS18P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS18P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS18P8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS19,58896.023,76854.902,45063.066,32119.816000000003,33801.466,42612.198000000004,27737.264,35594.95,35548.956999999995,31808.786000000004,25695.747999999996,37902.68,24007.221,62470.307,13088.966999999999,18186.705,72254.787
RPS19BP1,1491,2854.4199999999996,1177.9699999999998,1417.001,1328.001,1150.5899999999997,1981.0000000000002,1367.0439999999999,2713.6440000000002,2864.948000000001,1543.586,2612.0009999999997,1160,5578,1019.452,1130.1770000000001,6002.999
RPS19P1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
RPS19P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS19P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS19P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS19P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS20P15,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RPS20P17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS20P20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS20P23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS20P25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS20P28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS20P29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS20P30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS20P31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS20P33,2,1,2,0,0,0,0,0,0,1,1,0,3,2,0,0,0
RPS20P6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
RPS20P9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RPS21P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS21P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS21P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS21P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS23P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS23P10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS23P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS23P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS23P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS23P8,10.377,6.509,2.125,0,4.261,4.272,0,4.33,0,4.289,0,4.346,0,3.258,2.149,5.456,3.221
RPS23P9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS24P10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS24P12,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
RPS24P17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS24P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS24P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS24P6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
RPS25P10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS25P3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RPS25P7,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
RPS26P12,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
RPS26P19,157.244,141.548,16.798,19.57,51.243,31.967,166.215,43.714,117.763,283.45,86.99,135.347,126.291,276.487,52.291,54.917,244.039
RPS26P21,0,1,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0
RPS26P22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RPS26P23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS26P24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS26P27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
RPS26P30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS26P31,2.014,5.081,0,0,2.021,1.009,0,0,5.086,4.063,1.008,1.014,2.014,5.099,1.012,1.012,5.088
RPS26P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS26P45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS26P46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS26P48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS26P49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS26P57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS26P59,0,0,0,0,0,1,0,4,2,1,0,0,0,0,0,0,2
RPS26P9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27AP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RPS27AP11,1,2.004,1.002,0,0,2.003,1.002,1.002,0,0,0,0,0,4.013,0,0,1.002
RPS27AP12,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2
RPS27AP14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27AP15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27AP16,0,0,0,0,0,4.037,0,0,0,0,0,0,0,0,0,0,0
RPS27AP18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27AP19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27AP2,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1,2
RPS27AP20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27AP3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RPS27AP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27AP5,0,2.007,4.013,0,2.007,1.002,0,0,0,2.006,2.006,1.003,0,2.008,0,1.002,1.002
RPS27AP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27AP8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27AP9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27P16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27P18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27P22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27P26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27P27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27P28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27P30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS27P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS28,7769.579,20426.167,12420.955000000002,3271.633,10325.355000000001,11910.753,3799.5469999999996,8321.061,10079.674,5291.02,5363.373,10582.105,2185.154,18942.306,1934.104,4039.531,20804.233
RPS28P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RPS28P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS28P8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
RPS29P19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS29P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P11,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
RPS2P13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P14,0,11,2,7,2,4,1,0,3,4,4,4,1,3,0,3,7
RPS2P15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P16,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
RPS2P17,0,7.004,2.001,11,3.001,6.006,3.002,4.857,3.421,6.004,3.001,4.79,2,9.503,3.001,2.001,7.004
RPS2P18,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0
RPS2P19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P20,9.006,53.129,20.06,10.002,24.053,15.036,25.083,17.042,32.088,26.982,9.021,30.125,5.002,38.142,7.022,9.037,55.879
RPS2P21,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0
RPS2P23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RPS2P24,0,0,1,0,0,1.435,0,0,1,0,0,0,0,0,0,0,0
RPS2P28,0,1.524,1,0,0,0,0,0,0,1.189,0,0,0,0,0,1,0
RPS2P29,1,3.885,3.002,3.001,2.001,2.002,3.006,1.077,1.001,1,1.001,8.01,2,9.018,0,0,5.288
RPS2P3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
RPS2P30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RPS2P32,15,61.001,16,37,27,14,35.001,10,32.001,26,48,19,24,44.002,13,43,51.001
RPS2P33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P35,0,0,0,0,1,1,0,1,0,0,0,1.102,1,1,0,0,0
RPS2P36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P4,0,0,0,0,0,0,0,1,0,0,2.001,1.111,0,2.506,0,0,3.002
RPS2P40,2,2,0,2,1.498,1,0,0,1.082,1,0,2,0,1,0,2,3.03
RPS2P42,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RPS2P45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P46,54.096,123.151,92.256,40.352,68.137,70.234,51.039,63.115,64.291,67.616,26.917,63.423,24.233,128.936,33.438,28.342,175.387
RPS2P47,4,7,2,3,3,3,5,1,3,4,3,6,20,20,0,4,6
RPS2P48,0,1,1,1,1,3,0,0,1,0,0,1,0,2.001,2,0,2
RPS2P49,0,0,0,0,1,1,0,1,1,0,1,0,0,9,0,0,1
RPS2P5,4926.569,13558.544,8659.683,5199.185,8365.445,7600.606,5404.862,6327.139,8093.303,7725.221,3403.673,9670.587,2227.833,13294.977,2840.964,3597.934,17488.419
RPS2P50,0,1,0,0,1,0,0,2,1,0,0,2,0,0,0,0,1
RPS2P51,0,0,0,4,1,1,0,0,0,0,1,0,0,2,0,0,2
RPS2P52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P53,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
RPS2P54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P55,12.152,26.987,14.482,7.619,11.394,13.404,9.978,8.22,6.211,16.579,8.306,16.753,2.013,22.824,10.228,3.434,29.781
RPS2P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS2P7,4.01,23.135,7.039,6.46,11.053,9.046,6.428,4.02,4.02,5.032,10.048,12.083,2.004,19.138,2.158,6.721,25.466
RPS2P8,0,3.002,4.003,1,1.503,0,0,2.001,5.004,2.001,1,6.006,0,11.013,1,1.001,8.007
RPS3AP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
RPS3AP11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP12,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
RPS3AP14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP18,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0
RPS3AP19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP20,2.002,3.173,3.008,1.001,1.002,3.007,3.298,0,1.002,2.005,0,1.002,3.248,7.031,1.002,0,2.093
RPS3AP21,1.001,3.018,3.125,2.002,3.04,3.018,1.004,2.012,1.012,0,1.004,0,0,1.005,0,1.004,0
RPS3AP22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP25,1.001,3.006,0,0,0,2.003,0,0,1.001,0,0,0,0,0,0,0,1.001
RPS3AP26,11.594,14.148,21.797,15.89,9.826,14.197,7.483,4.36,12.091,8.779,3.366,12.273,9.224,18.92,8.011,1.061,17.532
RPS3AP28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP34,1,1,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
RPS3AP35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
RPS3AP37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RPS3AP39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP43,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
RPS3AP44,0,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0
RPS3AP46,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
RPS3AP47,3.017,10.248,7.105,2.031,4.05,7.098,2.033,4.062,2.037,4.078,3.037,7.149,3.008,5.079,2.033,3.28,6.1
RPS3AP48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP49,1,0,0,0,0,3.001,0,3.002,0,1,0,2.001,0,0,2.001,1,1
RPS3AP5,21.179,47.021,35.691,16.09,30.522,37.675,16.376,31.585,23.491,13.277,7.124,21.587,7.036,25.592,7.146,3.052,50.021
RPS3AP52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP55,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1
RPS3AP6,27.254,41.298,38.315,14.126,36.7,56.637,34.629,28.685,21.128,21.425,4.128,16.107,12.054,57.975,7.169,1.262,81.389
RPS3AP7,0,0,1.028,0,1,1,0,0,0,0,0,0,0,0,0,0,0
RPS3AP8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3P2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
RPS3P3,2,10.003,2,3,4.001,5.001,0,1,0,3.001,2,6.002,0,1,0,0,3.001
RPS3P4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
RPS3P5,3.859,2.105,5.353,0,0,2.057,0,0,0,2,2.437,1.878,0,0,0,3,0
RPS3P6,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
RPS3P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS4XP1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
RPS4XP10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS4XP11,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
RPS4XP12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS4XP13,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RPS4XP14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
RPS4XP15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS4XP16,0,0,0,1,0,0,1,0,2,2,0,0,0,0,1.098,3.001,0
RPS4XP17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
RPS4XP18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS4XP19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RPS4XP2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0
RPS4XP20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RPS4XP21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS4XP22,0,0,1,1,0,6,2,0,1,5,0,2,1,5,7,0,5
RPS4XP3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
RPS4XP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS4XP5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RPS4XP6,0,1,0,0,0,0,0,4,0,1,0,0,1,0,1,0,2
RPS4XP7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS4XP8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS4Y1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS4Y2,2,0,2,0,0,4,12,0,5.001,1,0,2,0,7,3,0,3
