gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABCB9,35.301354106374035,-0.09940254182566971,0.5697527738014414,-0.17446609546531397,0.8614991740012004,0.9317439558296041
ABCC1,1019.0976299890632,0.7796715743625139,0.7166790156576666,1.0878950790083364,0.2766414288076935,0.4890163168194102
ABCC10,296.8728980216417,-0.14335533275833834,0.4360137196199824,-0.32878628884266053,0.7423172273676479,0.8626916635714291
ABCC2,1.7409811633458359,-1.0503577281022896,2.042986744962513,-0.5141285085144117,0.6071621468512234,NA
ABCC4,194.3272990316583,0.2966813986946397,0.4964494816866282,0.5976064224837134,0.5501025778274649,0.7312394660412584
ABCC5,219.80087702533584,-0.7541039626356003,0.3708184990322399,-2.0336201257587114,0.04198991105659767,0.1437174836393779
ABCC6,0.9178932616995578,-0.4734791535303107,2.8837040342980242,-0.16419131363651507,0.8695805390225124,NA
ABCC9,1.3877906950587677,0.1795010502760696,2.8648038008826715,0.06265736251144449,0.9500393504293436,NA
ABCD1,206.13890392502395,-0.7174654918253653,0.49187323786207315,-1.4586390081798897,0.14466449125749364,0.32595477595838
ABCD2,540.110722733224,-0.4997584520556505,0.6287914667304402,-0.7947920391704274,0.4267344825515146,0.6341013869773339
ABCD3,561.0049799715882,0.4026680073655845,0.3212630940189011,1.2533901803918195,0.2100637433561482,0.41275277180792763
ABCD4,48.648377167542215,-2.3402723726928056,0.8612408967723552,-2.7173261063929606,0.0065811728311561055,0.040737333019984785
ABCE1,2706.3075603211187,1.2704139686488916,0.4031891027546423,3.1509134546773514,0.0016276071068010269,0.015664621304101196
ABCF1,2894.0306198675216,0.7812692280481742,0.3624002643500445,2.15581859314965,0.031097833051032586,0.1170394780456271
ABCF2,1581.4612052106563,1.0901113057608358,0.37537320668298974,2.9040732965298104,0.0036834191623555403,0.027463845894245945
ABCF2-H2BK1,285.01455412695486,0.025339465588726646,0.5997869654712207,0.04224744292136922,0.9663014423161173,0.9857694817331265
ABCF3,619.7168506346342,0.3488227755670094,0.32816289391183084,1.0629561782836099,0.28780182463367426,0.5014399718457448
ABCG1,49.09521921256048,-2.961819079539176,0.9263581219847582,-3.1972722095784767,0.0013873393778327425,0.013980446942363452
ABCG2,81.29391793276783,0.14833826403059377,0.6965659511567746,0.21295652448163893,0.8313608732523365,0.9141042992027025
ABCG8,0.6485189580542174,0.8234175956864026,3.9864689410972534,0.2065531195283216,0.8363588758103059,NA
ABHD1,0.6226688114695209,2.0186992457650397,4.100495160994683,0.49230621339773784,0.6225028883535542,NA
