ModelID	MICA	MICB	ULBP1	ULBP2	ULBP3	RAET1E	RAET1G	RAET1L	CellLineName	StrippedCellLineName	CCLEName	OncotreeLineage	OncotreePrimaryDisease	OncotreeSubtype
ACH-000872	0.11408489186518	-0.254630300753479	0.200969087558811	-0.0485988461846267	-0.0138479062860825	0.178736923123202	0.0526040173410846	0.0681997057308414	HCC515	HCC515	HCC515_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000886	0.134521573729093	-0.211456948927497	0.208077385561151	-0.115056875668972	-0.0751887660475747	0.21411138967276	-0.00876804337177015	0.0048232925240243	NCI-H2009	NCIH2009	NCIH2009_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000924	-0.0380769606571013	-0.282401254503681	0.233268082297562	-0.0922276550269811	-0.144072096253775	0.14181655987241	0.118328544357905	-0.0252888376126093	NCI-H2172	NCIH2172	NCIH2172_LUNG	Lung	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer
ACH-000938	-0.00262076565325468	0.0241367173388187	0.0395304357088101	-0.225901864573617	0.041330190270076	0.153254280713219	0.0777013711719117	-0.182426292910586	NALM-6	NALM6	NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia
ACH-001041	0.10472182311487	-0.0842144315273945	-0.00793013111511376	0.00148460022913569	-0.148055752276703	0.0158359058963426	0.0544321084772243	-0.072219325950781	CHL-1-DM	CHL1DM	CHL1DM_SKIN	Skin	Melanoma	Melanoma
ACH-001065	-0.0597641765110363	-0.400696365858487	-0.16387163997077		0.148671187144538	0.0732842337995004			Evsa-T	EVSAT	EVSAT_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Lobular Carcinoma
ACH-001194	0.212220166438708	-0.162719526827602	0.125718463576376	-0.37994116571831	-0.0574521430028691	0.129987514262013	-0.0409617507093722	-0.0102384832721517	SK-RC-31	SKRC31	SKRC31_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma
ACH-001229	0.0903273844317331	-0.191439873361688	0.11298377725236	-0.180046062923232	-0.143906295874999	0.147848222515675	-0.0413100004778578	-0.00568906468261812	UPCI-SCC-154	UPCISCC154	UPCISCC154_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-001277	0.324487428776386	-0.0882404557514711	-0.0768638263088543	0.200894322725549	-0.262962993999775	0.201004442870063	-0.220054411837233	-0.303947938336962	Yamato	YAMATO	YAMATO_SOFT_TISSUE	Soft Tissue	Synovial Sarcoma	Synovial Sarcoma
ACH-001289	0.0797809556197878	-0.252440889034474	0.105408233303558	-0.371693435801192	-0.107899169648983	0.33015060709745	-0.0895497645703746	-0.257683814169377	COG-AR-359	COGAR359	COGAR359_SOFT_TISSUE	CNS/Brain	Embryonal Tumor	Atypical Teratoid/Rhabdoid Tumor
ACH-001303	0.0566501217342895	-0.505009451645682	0.425739389600402	0.0239978167788662	0.0303054137510361	0.352379100299322	-0.116365937885269	0.105170826706062	NB-1643	NB1643	NB1643_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-001329	0.0298579965394933	-0.273080462375573	0.127809462221421	-0.161463565324019	-0.0128832506836819	0.202907210120494	-0.103940937084932	-0.0239041082538337	ANGM-CSS	ANGMCSS	ANGMCSS_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma
ACH-001334	0.034994369765845	-0.208570162536507	0.113968278891453	-0.15564384885312	-0.029251054553701	0.0597609854092674	-0.0782914699216222	-0.0970774993860856	C-4 I	C4I	C4I_CERVIX	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma
ACH-001336	0.0456967888575514	-0.0295861017959583	0.111485194342851	-0.151506137360493	0.0683823962612287	0.366622318390971	0.188334330987006	0.0508176234050537	Ca Ski	CASKI	CASKI_CERVIX	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma
ACH-001338	0.414695957707452	0.166978332426192	-0.17432263813515	-0.173332571644302	-0.380678089493065	0.229493286223589	0.0613094342675434	0.00411395175286203	CHP-134	CHP134	CHP134_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-001366	0.0876775346330341	-0.249873510683325	0.144857568261846	-0.129176679876329	0.150038836650094	0.195381590832282	-0.07218818337362	-0.0331233194025751	NGP	NGP	NGP_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-001368	0.283034328599242	-0.0507361141131749	0.0719216942440073	-0.14120911790602	-0.0475699580122969	0.190351497468231	0.0520952047596335	-0.078887493693855	OAC-M5.1	OACM51	OACM51_OESOPHAGUS	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Esophageal Adenocarcinoma
ACH-001407	0.100874131027622	-0.288612328069888	0.126039483104328	-0.165779371310852	-0.0921413378765265	0.12826530620972	0.191843940360986	0.0552661116304307	UM-UC-13	UMUC13	UMUC13_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma
ACH-001409	0.160124739256673	-0.158570919060471	-0.0619469750841499	-0.0252627971047346	-0.169034473847077	0.404491718667639	-0.0973875339178952	-0.37029203092658	UM-UC-16	UMUC16	UMUC16_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma
ACH-001412	-0.0518299500683228	-0.117548444435142	0.119010024251511	-0.0657490870419958	0.149974600550681	0.260168803979227	0.142006285891092	-0.0437497963798045	UM-UC-10	UMUC10	UMUC10_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma
ACH-001419	0.0800069416649674	-0.240259524304714	0.042693727587103	-0.161951062742743	-0.0404573555929345	0.161305972919689	-0.0121354551027415	-0.0584308652171612	VP229	VP229	VP229_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma
ACH-001618	0.156095033850342	-0.419443580844246	0.363482984998583	-0.544214622649644	0.35788572727405	0.0280539816691727	-0.00316168063821542	-0.0826017147004857	OCI-M2	OCIM2	OCIM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia
ACH-001649	0.205971233818765	-0.252984495388947	0.186112397142663	-0.0820098324653525	-0.0229226111012875	0.171322855481881	0.141545793505802	-0.0289545445474341	Shmac 5	SHMAC5	SHMAC5_PROSTATE	Prostate	Non-Cancerous	Immortalized Epithelial Cells, Prostate
ACH-001698	0.376366709616073	0.0105957734138264	-0.0573758831882642	-0.108748810882363	0.0830174181848207	0.100630393169141	-0.107994909080319	-0.194610443184074	UPCI-SCC-116	UPCISCC116	UPCISCC116_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-001745	-0.1403297010454	-0.115593490441814	-0.0349386647410854	0.0364682762121057	0.0146309912882094	0.195485304269131	0.128274395000955	-0.246672829092353	RhJT	RHJT	RHJT_SOFT_TISSUE	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma
ACH-001794	0.00585035687984443	-0.193012460765258	0.140500911403252	-0.18138958727309	-0.16077522981312	0.140409447940748	0.00671938919988246	-0.0816292095804637	93T449	93T449	93T449_SOFT_TISSUE	Soft Tissue	Liposarcoma	Well-Differentiated Liposarcoma
ACH-001799	-0.0135627343212132	-0.122968048512267	0.174850870033929	0.111098983650931	-0.148330579245723	0.216601799146662	-0.0522387891106429	-0.113292120602483	LPS141	LPS141	LPS141_SOFT_TISSUE	Soft Tissue	Liposarcoma	Dedifferentiated Liposarcoma
ACH-001834	-0.0583272349174921	-0.129271413927636	0.212883174881768	-0.0323578692259572	-0.260080111730321	0.213838683315393	0.00415449116357795	-0.085146894070629	MGH-ICC10	MGHICC10	ICC10_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma
ACH-002033	0.163872779718577	-0.333650079186516	-0.035886311335407	-0.194237937492033	-0.110322027582802	0.10034618340478	-0.0615496205703916	-0.105829127155596	HMMME	HMMME	HMMME_LUNG	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type
ACH-002044	0.175721099927075	-0.0860235175999831	0.0964398371508474	-0.156940107567243	-0.0203022903758275	0.191393508299665	0.0819881372384268	-0.151598502715865	HSQ-89	HSQ89	HSQ89_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Sinonasal Squamous Cell Carcinoma
ACH-002119	0.0232276842239129	-0.0858255244309411	0.0965571401254048		-0.12623446773351	0.196042495130917			EW-7	EW7	EW7_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma
ACH-002463	0.0937575370664249	-0.178969364764878	0.060149890006381	-0.329678504050422	-0.0598263711798556	0.263733547316667	-0.0717490443120405	-0.0416672053589919	RPE1-ss77	RPE1SS77	RPE1SS77_ENGINEERED	Eye	Non-Cancerous	Immortalized Epithelial Cells, Retinal
ACH-002500	0.112990642158674	-0.257226694309092	0.0791024536202504	0.0691728317723728	-0.180626277946319	0.0988934885673685	-0.074758164301689	-0.119318376566508	Z-138	Z138	Z138_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Mantle Cell Lymphoma
ACH-002512	0.129955327067342	-0.0688041189947206	-0.00449416472545747	-0.261301544776952	-0.640710411790547	0.0381081584578931	-0.267002945562591	-0.23280131274397	MM160113	MM160113	MM160113_SKIN	Skin	Melanoma	Acral Melanoma
ACH-002522	0.0936609212555787	-0.242102005188982	0.156218264438233	-0.0667897956390079	-0.0180707804094801	0.221828961762254	0.0276344697010138	0.167737247141439	SNU-2292	SNU2292	SNU2292_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-002533	0.0322445504266037	-0.17076314950622	0.103365415714814	-0.201771926773747	-0.140675706178505	0.254025741013341	-0.0382923365065575	-0.0222574084200055	SNU-482	SNU482	SNU482_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma
ACH-002926	0.319352946334967	0.0612233354275071	0.230149956710206	0.0514052671705711	-0.0847902136478066	0.126411267439101	0.0794952744680884	0.0666818991516532	UPMD1	UPMD1	UPMD1_Melanoma_Eye	Eye	Ocular Melanoma	Uveal Melanoma
ACH-003171	0.00206187510938689	-0.286812961044689	0.0460444363774163	-0.0673624477382004	-0.116020988104216	0.0743983991666431								
ACH-003186	-0.04091956414589	0.0937235930376198	-0.210430055442466	-0.168832419815837	-0.0350032394745367	0.0834566004729509								
ACH-003587	0.114481671860786	-0.269791281123298	0.0995717440393187	-0.169622321410086	-0.280501887224516	0.154859325150225								
ACH-000047	-0.00501312612887909	-0.143244389341869	0.241062621577122	-0.0413363774192829	0.360377406185011	0.241162677002485	0.110560159791933	-0.0682803444671691	GCIY	GCIY	GCIY_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma
ACH-000115	0.0917436342847597	-0.167544339041843	-0.198584842866603	-0.182786127688545	-0.0371641326287737	0.193305182230935	-0.109738126675841	-0.165027362209448	VCaP	VCAP	VCAP_PROSTATE	Prostate	Prostate Adenocarcinoma	Prostate Adenocarcinoma
ACH-000138	-0.0645759480599909	-0.305879122252537	0.066358387329773	-0.0716423221873892	0.0515492821504936	0.292501153291767	-0.153255645487396	0.037226237706997	CFPAC-1	CFPAC1	CFPAC1_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma
ACH-000145	-0.0421476755040645	-0.190913746119729	0.205973570297362	-0.194929793630296	-0.0430073228302435	0.153629476809493	-0.0506355976941075	0.073504950041879	SK-LMS-1	SKLMS1	SKLMS1_SOFT_TISSUE	Soft Tissue	Leiomyosarcoma	Leiomyosarcoma
ACH-000149	0.0623912614592883	-0.137002994137088	0.211432635702186		0.178339871543715	0.166367622931829			SK-N-SH	SKNSH	SKNSH_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-000161	0.227816967924574	-0.0200098455769632	-0.151140981287043	0.120241919272012	-0.298178403249584	0.136557051205382	-0.0194721709357287	0.131099592610715	COR-L105	CORL105	CORL105_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000169	-0.224922654341216	-0.131507067304898	-0.0058358215788161	-0.0130507847747552	0.117700479724646	0.282330536239724	-0.14389264138045	-0.195159103619714	RD	RD	RD_SOFT_TISSUE	Soft Tissue	Rhabdomyosarcoma	Embryonal Rhabdomyosarcoma
ACH-000187	0.180059356758969	-0.312182620037633	0.234248981580485	-0.221100966951921	-0.303173657192002	0.204836228942371	-0.0528907208388532	-0.147595968307848	COR-L311	CORL311	CORL311_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000189	-0.164308421492253	-0.182013359624738	0.17107419152176	0.0105134671371089	-0.0577672695470691	0.0971645797121827	0.0412938144722903	-0.0669716189536791	RCC10RGB	RCC10RGB	RCC10RGB_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma
ACH-000212	0.000860258164879772	-0.216431721181809	0.118187869124862	-0.292911467188603	-0.0322926428707167	0.100449198182036	-0.123049925970403	0.076857901499775	CAL-120	CAL120	CAL120_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma
ACH-000222	-0.00529005687988941	0.0714259190090686	0.0195203297812314	-0.200841043730923	-0.0754005354069042	0.164261239202995	-0.110519160961728	0.0515212233492428	AsPC-1	ASPC1	ASPC1_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma
ACH-000238	0.0673550262923431	-0.366115748418638	0.348149762630044	0.0540864269876111	-0.00230263817464996	0.310331329713477	-0.0588864648924714	-0.196289096319059	SCC-4	SCC4	SCC4_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-000263	-0.367680917368101	0.0440803695538989	0.231596267966886	-0.0305315067760275	0.0650321617876495	0.0700234348738511	-0.0804223053504781	-0.00491092218542072	KASUMI-1	KASUMI1	KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia
ACH-000280	0.236292288289814	-0.372129697379224	-0.0742768242661771	-0.0494818513541585	-0.205670753234048	0.0529768816118908	-0.0601366974899252	-0.0414400089180203	SNU-840	SNU840	SNU840_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Brenner Tumor, Malignant
ACH-000302	-0.0354588897930109	-0.116224471897819	0.0754332126342771	-0.0189289262134378	0.0663253575631444	0.195540886504044	0.0341659885649127	-0.00578994072757624	SNU-1077	SNU1077	SNU1077_ENDOMETRIUM	Uterus	Endometrial Carcinoma	Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor
ACH-000308	0.083187718650619	-0.246269842485729	0.185801942239719	-0.0805739479704636	0.0867144910244001	0.143276476209486	0.0514897694224525	0.0573955890440845	EFO-21	EFO21	EFO21_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer
ACH-000312	0.0314016612181431	-0.283970734017312	0.0842139897607572	-0.146219619083495	0.00319708055457522	0.158955350619088	0.106537841869132	-0.15595067758954	SK-N-BE(2)	SKNBE2	SKNBE2_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-000331	0.0481907793081696	-0.262615429764941	0.152180584131782	-0.230184341395338	-0.027578848052307	0.164250740175457	-0.0209360871529352	-0.0800188771175413	IST-MES2	ISTMES2	ISTMES2_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type
ACH-000335	0.110070245033563	-0.0649335257637316	0.233028731579386	-0.149697384194886	-0.189175253289961	0.365764435330242	0.110753297403932	0.0384679394292322	MSTO-211H	MSTO211H	MSTO211H_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Biphasic Type
ACH-000343	0.021359959554079	-0.204668499624681	0.108128398406945	0.104462572469937	-0.0158704765064997	0.0462594022264067	-0.0174385893244024	-0.0457332460091951	NCI-H522	NCIH522	NCIH522_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000381	-0.0580247380766534	-0.17400925862515	-0.0881396906299256	-0.421053418019908	0.249015902029225	0.1130030671916	-0.140735202644557	-0.119900769543155	T84	T84	T84_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
